year,T_HS_in_K,net_output_kW,eta_ex_percent,Ed_total_W,ratio_Ede_percent,ratio_Edt_percent,ratio_Edp_percent,ratio_Edmix_percent,ratio_Edc_percent,ratio_Edt_h_percent,ratio_Edt_l_percent,ratio_Edp_1_percent,ratio_Edp_2_percent,ratio_Ede_pre_percent,ratio_Ede_hp_percent,ratio_Ede_lp_percent,lmtd_hp_K,lmtd_lp_K,P_e_lp_kPa,P_e_hp_kPa
0.0,423.15,4783.88382938005,50.4740032003707,4107857.0366171,25.115414367587,35.2947654029653,4.76257738678711,1.40874063729596e-05,34.8272287552542,0.73447097420642,34.5602944287589,4.39158272423003,0.370994662557074,15.6093744619595,9.49737336037292,0.0086665452546454,17.940680545148,5.10718371153051,3096.61745746004,3271.41
1.0,423.15,4783.88382938005,50.4740032003707,4107857.0366171,25.115414367587,35.2947654029653,4.76257738678711,1.40874063729596e-05,34.8272287552542,0.73447097420642,34.5602944287589,4.39158272423003,0.370994662557074,15.6093744619595,9.49737336037292,0.0086665452546454,17.940680545148,5.10718371153051,3096.61745746004,3271.41
2.0,423.15,4783.88382938005,50.4740032003707,4107857.0366171,25.115414367587,35.2947654029653,4.76257738678711,1.40874063729596e-05,34.8272287552542,0.73447097420642,34.5602944287589,4.39158272423003,0.370994662557074,15.6093744619595,9.49737336037292,0.0086665452546454,17.940680545148,5.10718371153051,3096.61745746004,3271.41
3.0,423.15,4783.88382938005,50.4740032003707,4107857.0366171,25.115414367587,35.2947654029653,4.76257738678711,1.40874063729596e-05,34.8272287552542,0.73447097420642,34.5602944287589,4.39158272423003,0.370994662557074,15.6093744619595,9.49737336037292,0.0086665452546454,17.940680545148,5.10718371153051,3096.61745746004,3271.41
4.0,423.15,4783.88382938005,50.4740032003707,4107857.0366171,25.115414367587,35.2947654029653,4.76257738678711,1.40874063729596e-05,34.8272287552542,0.73447097420642,34.5602944287589,4.39158272423003,0.370994662557074,15.6093744619595,9.49737336037292,0.0086665452546454,17.940680545148,5.10718371153051,3096.61745746004,3271.41
5.0,423.15,4783.88382938005,50.4740032003707,4107857.0366171,25.115414367587,35.2947654029653,4.76257738678711,1.40874063729596e-05,34.8272287552542,0.73447097420642,34.5602944287589,4.39158272423003,0.370994662557074,15.6093744619595,9.49737336037292,0.0086665452546454,17.940680545148,5.10718371153051,3096.61745746004,3271.41
6.0,423.15,4783.88382938005,50.4740032003707,4107857.0366171,25.115414367587,35.2947654029653,4.76257738678711,1.40874063729596e-05,34.8272287552542,0.73447097420642,34.5602944287589,4.39158272423003,0.370994662557074,15.6093744619595,9.49737336037292,0.0086665452546454,17.940680545148,5.10718371153051,3096.61745746004,3271.41
7.0,423.15,4783.88382938005,50.4740032003707,4107857.0366171,25.115414367587,35.2947654029653,4.76257738678711,1.40874063729596e-05,34.8272287552542,0.73447097420642,34.5602944287589,4.39158272423003,0.370994662557074,15.6093744619595,9.49737336037292,0.0086665452546454,17.940680545148,5.10718371153051,3096.61745746004,3271.41
8.0,423.15,4783.88382938005,50.4740032003707,4107857.0366171,25.115414367587,35.2947654029653,4.76257738678711,1.40874063729596e-05,34.8272287552542,0.73447097420642,34.5602944287589,4.39158272423003,0.370994662557074,15.6093744619595,9.49737336037292,0.0086665452546454,17.940680545148,5.10718371153051,3096.61745746004,3271.41
9.0,423.15,4783.88382938005,50.4740032003707,4107857.0366171,25.115414367587,35.2947654029653,4.76257738678711,1.40874063729596e-05,34.8272287552542,0.73447097420642,34.5602944287589,4.39158272423003,0.370994662557074,15.6093744619595,9.49737336037292,0.0086665452546454,17.940680545148,5.10718371153051,3096.61745746004,3271.41
10.0,423.15,4783.88382938005,50.4740032003707,4107857.0366171,25.115414367587,35.2947654029653,4.76257738678711,1.40874063729596e-05,34.8272287552542,0.73447097420642,34.5602944287589,4.39158272423003,0.370994662557074,15.6093744619595,9.49737336037292,0.0086665452546454,17.940680545148,5.10718371153051,3096.61745746004,3271.41
11.0,423.15,4783.88382938005,50.4740032003707,4107857.0366171,25.115414367587,35.2947654029653,4.76257738678711,1.40874063729596e-05,34.8272287552542,0.73447097420642,34.5602944287589,4.39158272423003,0.370994662557074,15.6093744619595,9.49737336037292,0.0086665452546454,17.940680545148,5.10718371153051,3096.61745746004,3271.41
12.0,423.15,4783.88382938005,50.4740032003707,4107857.0366171,25.115414367587,35.2947654029653,4.76257738678711,1.40874063729596e-05,34.8272287552542,0.73447097420642,34.5602944287589,4.39158272423003,0.370994662557074,15.6093744619595,9.49737336037292,0.0086665452546454,17.940680545148,5.10718371153051,3096.61745746004,3271.41
13.0,423.15,4783.88382938005,50.4740032003707,4107857.0366171,25.115414367587,35.2947654029653,4.76257738678711,1.40874063729596e-05,34.8272287552542,0.73447097420642,34.5602944287589,4.39158272423003,0.370994662557074,15.6093744619595,9.49737336037292,0.0086665452546454,17.940680545148,5.10718371153051,3096.61745746004,3271.41
14.0,423.15,4783.88382938005,50.4740032003707,4107857.0366171,25.115414367587,35.2947654029653,4.76257738678711,1.40874063729596e-05,34.8272287552542,0.73447097420642,34.5602944287589,4.39158272423003,0.370994662557074,15.6093744619595,9.49737336037292,0.0086665452546454,17.940680545148,5.10718371153051,3096.61745746004,3271.41
15.0,423.15,4783.88382938005,50.4740032003707,4107857.0366171,25.115414367587,35.2947654029653,4.76257738678711,1.40874063729596e-05,34.8272287552542,0.73447097420642,34.5602944287589,4.39158272423003,0.370994662557074,15.6093744619595,9.49737336037292,0.0086665452546454,17.940680545148,5.10718371153051,3096.61745746004,3271.41
16.0,423.15,4783.88382938005,50.4740032003707,4107857.0366171,25.115414367587,35.2947654029653,4.76257738678711,1.40874063729596e-05,34.8272287552542,0.73447097420642,34.5602944287589,4.39158272423003,0.370994662557074,15.6093744619595,9.49737336037292,0.0086665452546454,17.940680545148,5.10718371153051,3096.61745746004,3271.41
17.0,423.15,4783.88382938005,50.4740032003707,4107857.0366171,25.115414367587,35.2947654029653,4.76257738678711,1.40874063729596e-05,34.8272287552542,0.73447097420642,34.5602944287589,4.39158272423003,0.370994662557074,15.6093744619595,9.49737336037292,0.0086665452546454,17.940680545148,5.10718371153051,3096.61745746004,3271.41
18.0,420.663681274013,4640.39494607493,50.7071377820279,3945127.19982715,24.3205396333718,35.2296765355027,4.7084127314648,2.19862031641388e-05,35.7413491134575,31.4678045717059,3.76187196379681,0.180619959630093,4.52779277183471,1.36293520182274,22.5126632955722,0.444941135976935,17.2589251585624,5.52782005019459,678.325248668161,3271.41
19.0,418.327947781502,4477.41698707923,50.5977609653064,3783654.06352544,24.530233154704,34.8821017760193,4.72495874042524,2.2639231436963e-05,35.86268368962,25.0817023295857,9.80039944643363,0.542643325636508,4.18231541478873,3.12793731422182,20.9152913908793,0.487004449602831,16.6461062627676,7.2592665235291,877.772028774708,3271.41
20.0,416.14796566506,4257.95217037619,49.679834313449,3702738.65702194,26.2383372093293,33.7525277998017,4.57577815226578,5.25973062168256e-08,35.4333567860059,20.5046635683755,13.2478642314262,0.803515743165711,3.77226240910007,4.58432548622354,20.5929888249796,1.06102289812611,18.1295913672098,9.27528842303945,1027.35711385462,3271.41
21.0,414.106205453755,4065.98326906518,48.9075631806663,3615512.91356894,27.424935204584,32.9802248307709,4.45314838067499,8.00560016545068e-08,35.1416915039142,17.5536276904947,15.4265971402761,0.995175058534085,3.45797332214091,5.68833156539536,20.0879220015117,1.64868163767696,19.1136087529007,10.8724873947786,1139.54592766455,3271.41
22.0,412.187839467732,3893.56307705087,48.217413443174,3521438.94734954,28.3297652479033,32.4291208100832,4.3560084231285,1.05281766199772e-07,34.8851054136032,15.0915909602109,17.3375298498723,1.18420516963866,3.17180325348984,6.74611678255601,19.4067240324695,2.17692443287783,19.5976225539364,12.3221752467249,1251.73474147448,3271.41
23.0,410.38022308203,3735.74572442523,47.571531787398,3435176.93096939,29.1125593859331,31.9189829679855,4.25374082955813,1.33367958362793e-07,34.7147166831554,13.6382927580085,18.2806902099771,1.28641239867837,2.96732843087975,7.41162761312284,18.9113594292319,2.78957234357831,20.1068687222051,13.6733525141716,1314.06186025778,3271.41
24.0,408.672493551039,3589.58150137317,46.9503374254669,3348261.17183086,29.8007430262789,31.4894268727373,4.16272459088035,1.60288084096243e-07,34.5471053498153,12.3320377959497,19.1573890767876,1.38742506747834,2.77529952340202,8.06238246560406,18.3645420914045,3.37381846927036,20.3658064969974,14.9306180560844,1376.38897904108,3271.41
25.0,407.055256013421,3453.03494348779,46.3417475252666,3268933.70847392,30.4737851632142,31.0458445669459,4.06588225592782,1.88739694686985e-07,34.4144878251725,11.4133609627813,19.6324836041646,1.44571717458694,2.62016508134088,8.53272233749498,17.9162100602384,4.02485276548076,20.6234634332082,16.1162775389416,1413.78525031105,3271.41
26.0,405.520335037963,3324.7492442752,45.7396868306596,3190950.16788726,31.1073444942306,30.6405155941915,3.97486556789777,2.16521958221986e-07,34.2772741271581,10.5571140356239,20.0834015585676,1.50321191571791,2.47165365217986,8.99907136634624,17.4403184362564,4.66795469162805,20.7360630360432,17.2327790668196,1451.18152158103,3271.41
27.0,404.06057606014,3203.62491759728,45.1394269083213,3114222.4778585,31.7070548325162,30.2687914366205,3.88904616897293,2.43753009190267e-07,34.1351073181374,9.75762794273965,20.5111634938808,1.55984214243513,2.3292040265378,9.46194272229624,16.9421759362283,5.30293617399161,20.7322560772374,18.2883373431364,1488.57779285101,3271.41
28.0,402.669685232225,3088.84284067676,44.5384438849735,3043828.592847,32.3237322647618,29.8723653535158,3.79810982505352,2.7183226384387e-07,34.0057922848365,9.11096195191518,20.7614034016006,1.59525802847628,2.20285179657724,9.84230809523131,16.4854664206837,5.99595774884682,20.7307714286981,19.2929797224389,1513.50864036433,3271.41
29.0,401.342099162019,2979.8089091778,43.9361386337364,2975091.08310697,32.9245750746167,29.4938461461714,3.71035340866792,2.99575355626357e-07,33.8712250709686,8.49553503468397,20.9983111114874,1.63005030791527,2.08030310075265,10.2228510882127,16.0083219515608,6.69340203484327,20.6516060020101,20.2483584154513,1538.43948787765,3271.41
30.0,400.072878133339,2875.93532849603,43.3309645958079,2914014.85246833,33.5679417368691,29.0697074422321,3.61417579399255,3.28314399253084e-07,33.7481746985918,7.99505848671633,21.0746489555158,1.64402551138004,1.97015028261251,10.5260318828472,15.5671114869853,7.47479836703672,20.6061777671974,21.162161479553,1550.9049116343,3271.41
31.0,398.857617940752,2776.75463461469,42.7222382461509,2855098.82207864,34.2084176737704,28.6533470279498,3.51939126940055,3.56804957779838e-07,33.6188436720743,7.50823468868056,21.1451123392692,1.65753028192527,1.86186098747529,10.831520857824,15.1020683031474,8.27482851279898,20.5058450100282,22.0347533271875,1563.37033539096,3271.41
32.0,397.692376603138,2688.70603470369,42.2169258610146,2829977.73487363,35.4130429483884,27.66770521521,3.16410461313613,-3.79184569375159e-05,33.7551851417224,7.55732720071106,20.1103780144989,1.52026285428764,1.6438417588485,10.5167967667347,16.6540971132298,8.24214906842385,22.1219478675273,21.4350749320746,1488.57779285101,2968.08468858796
33.0,396.573613062677,2609.17466227367,41.784880605398,2778662.2932897,35.8802079660048,27.2818766287821,3.04732350398646,0.0001828102668396,33.7904090909598,7.35468312224243,19.9271935065397,1.49690276176694,1.55042074221952,10.5389756565705,16.8504862571556,8.49074605227869,22.304165650323,21.5767526026049,1476.11236909435,2884.46247088704
34.0,395.498135608393,2535.42205534109,41.3904241770411,2735609.62961856,36.3497760043634,26.8588466628015,2.92393824341909,0.001353836968035,33.8660852524479,7.26558037935962,19.5932662834419,1.45458575501481,1.46935248840428,10.4509401299261,17.2559461881059,8.64288968633145,22.576162207333,21.5252089412742,1451.18152158103,2786.54800008581
35.0,394.463058243324,2466.5268502924,41.0245259614808,2695184.59657056,36.7436275958444,26.4816292937908,2.82553386912066,0.0027851069019791,33.9464241343422,7.2132428252841,19.2683864685067,1.41413135236145,1.41140251675921,10.3419338147343,17.5019205249212,8.89977325618895,22.76088496244,21.5671350195653,1426.25067406771,2717.12848502717
36.0,393.465763581708,2401.77482960124,40.6803917507403,2656957.83754215,37.1049557158926,26.1211160281182,2.73344169321895,0.004586202348238,34.035900360422,7.17935029014568,18.9417657379725,1.37424371704864,1.35919797617031,10.2180775181783,17.7870143375134,9.09986386020095,22.9275477726755,21.5429944565355,1401.31982655439,2647.70896996854
37.0,392.503871146107,2340.7028422642,40.3545683510666,2605432.25617899,37.2644341585245,25.9564886324891,2.68966641819356,0.0052373519037188,34.0841734388892,6.99362707678525,18.9628615557038,1.37554538454499,1.31412103364857,10.2650052221908,17.6317199772005,9.36770895913317,22.7747177498861,21.7786491553219,1401.31982655439,2621.4885958597
38.0,391.575210155005,2282.85227970375,40.0430224556926,2571173.0182865,37.5816164349979,25.6207381240424,2.60449678136258,0.0074450451435381,34.1857036144536,6.98402242264567,18.6367157013968,1.3361581529622,1.26833862840038,10.1220015321086,18.0116157438564,9.44799915903279,22.9264145844651,21.6301588389355,1376.38897904108,2548.41542211377
